Location/Field,Leaf_Color,Symptoms,Whitefly_Presence,Temperature,Humidity,Soil_Moisture,Previous_Crop,Cotton_Variety,Disease_Type
Punjab,Yellow,Wilting,No,33.13306594,High,Moist,Grains,Hybrid,Fusarium Wilt
Uttar Pradesh,Yellow,Wilting,No,18.82484258,High,Dry,Legumes,Region-Specific,Verticillium Wilt
Telangana,Yellow,Wilting,No,27.3085783,Mid,Moist,Oilseeds,Region-Specific,Fusarium Wilt
Punjab,Brown,Lesions,No,23.11428848,High,Warm,Grains,Region-Specific,Bacterial Blight
Jharkhand,Yellow,Wilting,No,15.8216473,Low,Dry,Oilseeds,Hybrid,Verticillium Wilt
Rajasthan,Yellow,Wilting,No,21.94576949,Low,Moist,Oilseeds,Region-Specific,Fusarium Wilt
Madhya Pradesh,Yellow,Wilting,No,20.30457045,Low,Moist,Legumes,Region-Specific,Fusarium Wilt
Tamil Nadu,Brown,Lesions,No,28.72182308,Mid,Warm,Oilseeds,Hybrid,Bacterial Blight
Tamil Nadu,Yellow,Wilting,No,33.97580995,Low,Moist,Oilseeds,Region-Specific,Fusarium Wilt
Odisha,Brown,Lesions,No,20.36094375,Low,Warm,Oilseeds,Region-Specific,Bacterial Blight
Punjab,Green,Absent,No,31.22931878,Mid,Warm,Grains,Region-Specific,Normal
Chhattisgarh,Brown,Lesions,No,16.10719634,Low,Warm,Legumes,Region-Specific,Bacterial Blight
Karnataka,Green,Twist or Curl upwards,Yes,25.7624202,Low,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
Madhya Pradesh,Yellow,Wilting,No,16.41100127,High,Moist,Oilseeds,Region-Specific,Fusarium Wilt
Tamil Nadu,Green,Absent,No,33.68065982,Mid,Warm,Oilseeds,Hybrid,Normal
Madhya Pradesh,Yellow,Wilting,No,30.32702561,Low,Dry,Grains,Region-Specific,Verticillium Wilt
Maharashtra,Green,Twist or Curl upwards,Yes,28.15899822,Low,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
Madhya Pradesh,Yellow,Wilting,No,31.47792763,Low,Dry,Grains,Region-Specific,Verticillium Wilt
Andhra Pradesh,Green,Twist or Curl upwards,Yes,27.95039591,Low,Warm,Legumes,Region-Specific,Cotton Leaf Curl Disease
Rajasthan,Green,Absent,No,34.37888794,High,Warm,Grains,Hybrid,Normal
Tamil Nadu,Green,Absent,No,29.27915896,High,Warm,Oilseeds,Region-Specific,Normal
Madhya Pradesh,Green,Absent,No,33.49317219,High,Warm,Grains,Region-Specific,Normal
Punjab,Green,Twist or Curl upwards,Yes,25.34263784,High,Warm,Oilseeds,Hybrid,Cotton Leaf Curl Disease
Gujarat,Brown,Lesions,No,17.34128826,Mid,Warm,Legumes,Region-Specific,Bacterial Blight
Andhra Pradesh,Yellow,Wilting,No,25.56355443,Low,Dry,Legumes,Region-Specific,Verticillium Wilt
Andhra Pradesh,Brown,Lesions,No,17.53745656,High,Warm,Oilseeds,Region-Specific,Bacterial Blight
Karnataka,Brown,Lesions,No,26.84986958,Low,Warm,Legumes,Region-Specific,Bacterial Blight
Madhya Pradesh,Yellow,Wilting,No,24.64986121,Mid,Moist,Grains,Region-Specific,Fusarium Wilt
Odisha,Yellow,Wilting,No,27.45150796,Low,Dry,Oilseeds,Hybrid,Verticillium Wilt
Karnataka,Green,Twist or Curl upwards,Yes,15.20093962,Low,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
West Bengal,Yellow,Wilting,No,18.89680983,High,Moist,Grains,Region-Specific,Fusarium Wilt
Karnataka,Yellow,Wilting,No,24.82660864,High,Moist,Grains,Region-Specific,Fusarium Wilt
Gujarat,Green,Absent,No,34.01007123,Mid,Warm,Legumes,Hybrid,Normal
Maharashtra,Green,Twist or Curl upwards,Yes,22.67218081,Low,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
Madhya Pradesh,Brown,Lesions,No,23.48744052,High,Warm,Grains,Hybrid,Bacterial Blight
Telangana,Brown,Lesions,No,29.29392178,High,Warm,Oilseeds,Hybrid,Bacterial Blight
Jharkhand,Brown,Lesions,No,27.07585515,High,Warm,Legumes,Hybrid,Bacterial Blight
Tamil Nadu,Green,Absent,No,20.978523,Mid,Warm,Legumes,Hybrid,Normal
Karnataka,Brown,Lesions,No,23.21632791,Low,Warm,Oilseeds,Region-Specific,Bacterial Blight
Rajasthan,Yellow,Wilting,No,19.35399598,High,Dry,Oilseeds,Region-Specific,Verticillium Wilt
Haryana,Brown,Lesions,No,34.32042918,Low,Warm,Legumes,Region-Specific,Bacterial Blight
Rajasthan,Brown,Lesions,No,17.61268763,Mid,Warm,Oilseeds,Region-Specific,Bacterial Blight
Gujarat,Yellow,Wilting,No,22.43673569,Low,Dry,Grains,Region-Specific,Verticillium Wilt
Gujarat,Green,Absent,No,15.51677944,High,Warm,Grains,Hybrid,Normal
Punjab,Yellow,Wilting,No,19.43558984,Low,Moist,Grains,Hybrid,Fusarium Wilt
West Bengal,Green,Twist or Curl upwards,Yes,30.60942277,Low,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
West Bengal,Green,Absent,No,19.02350465,Mid,Warm,Oilseeds,Hybrid,Normal
Maharashtra,Brown,Lesions,No,16.60126805,Mid,Warm,Grains,Hybrid,Bacterial Blight
Odisha,Yellow,Wilting,No,24.4890636,Low,Moist,Oilseeds,Hybrid,Fusarium Wilt
Tamil Nadu,Green,Twist or Curl upwards,Yes,15.19938469,Low,Warm,Grains,Region-Specific,Cotton Leaf Curl Disease
Uttar Pradesh,Green,Twist or Curl upwards,Yes,16.69532309,Low,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Karnataka,Green,Twist or Curl upwards,Yes,31.15251739,Mid,Warm,Grains,Hybrid,Cotton Leaf Curl Disease
Rajasthan,Yellow,Wilting,No,30.4294669,Mid,Dry,Grains,Region-Specific,Verticillium Wilt
Haryana,Yellow,Wilting,No,33.30277641,Low,Dry,Grains,Hybrid,Verticillium Wilt
Gujarat,Yellow,Wilting,No,32.09030872,Mid,Moist,Grains,Region-Specific,Fusarium Wilt
Gujarat,Brown,Lesions,No,28.66351126,High,Warm,Grains,Hybrid,Bacterial Blight
Maharashtra,Yellow,Wilting,No,16.04665715,Mid,Moist,Grains,Hybrid,Fusarium Wilt
Haryana,Brown,Lesions,No,30.65697236,Mid,Warm,Grains,Region-Specific,Bacterial Blight
Chhattisgarh,Green,Absent,No,31.91021622,Mid,Warm,Grains,Hybrid,Normal
Haryana,Green,Twist or Curl upwards,Yes,30.98164292,High,Warm,Grains,Region-Specific,Cotton Leaf Curl Disease
Maharashtra,Green,Twist or Curl upwards,Yes,25.16958071,High,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Gujarat,Yellow,Wilting,No,19.65803677,High,Dry,Oilseeds,Hybrid,Verticillium Wilt
Tamil Nadu,Green,Absent,No,31.90659951,Low,Warm,Legumes,Hybrid,Normal
Madhya Pradesh,Green,Absent,No,29.54325619,Low,Warm,Grains,Hybrid,Normal
Madhya Pradesh,Brown,Lesions,No,34.61522349,High,Warm,Oilseeds,Region-Specific,Bacterial Blight
Maharashtra,Green,Absent,No,18.11385196,Low,Warm,Oilseeds,Region-Specific,Normal
Haryana,Yellow,Wilting,No,19.51329166,Low,Dry,Oilseeds,Hybrid,Verticillium Wilt
Karnataka,Brown,Lesions,No,19.235963,Low,Warm,Oilseeds,Hybrid,Bacterial Blight
Maharashtra,Yellow,Wilting,No,30.85079535,High,Moist,Oilseeds,Hybrid,Fusarium Wilt
Tamil Nadu,Brown,Lesions,No,18.73814593,Mid,Warm,Oilseeds,Hybrid,Bacterial Blight
Maharashtra,Yellow,Wilting,No,16.3331966,High,Moist,Legumes,Hybrid,Fusarium Wilt
Andhra Pradesh,Brown,Lesions,No,34.97121613,High,Warm,Oilseeds,Hybrid,Bacterial Blight
West Bengal,Green,Twist or Curl upwards,Yes,15.49634423,Low,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
Rajasthan,Yellow,Wilting,No,31.7048812,Low,Moist,Legumes,Region-Specific,Fusarium Wilt
Haryana,Yellow,Wilting,No,22.30733683,Mid,Dry,Grains,Region-Specific,Verticillium Wilt
Odisha,Yellow,Wilting,No,31.8323092,Mid,Moist,Grains,Hybrid,Fusarium Wilt
Punjab,Yellow,Wilting,No,26.09240982,Mid,Moist,Grains,Hybrid,Fusarium Wilt
Jharkhand,Brown,Lesions,No,33.03262459,Mid,Warm,Oilseeds,Region-Specific,Bacterial Blight
Punjab,Green,Twist or Curl upwards,Yes,33.52385973,High,Warm,Grains,Hybrid,Cotton Leaf Curl Disease
Haryana,Brown,Lesions,No,15.18196363,Mid,Warm,Oilseeds,Region-Specific,Bacterial Blight
Odisha,Brown,Lesions,No,16.50824352,High,Warm,Oilseeds,Region-Specific,Bacterial Blight
Uttar Pradesh,Green,Twist or Curl upwards,Yes,20.00717459,Low,Warm,Grains,Hybrid,Cotton Leaf Curl Disease
Tamil Nadu,Brown,Lesions,No,28.38630833,Mid,Warm,Grains,Region-Specific,Bacterial Blight
Andhra Pradesh,Green,Twist or Curl upwards,Yes,32.76544393,Low,Warm,Legumes,Region-Specific,Cotton Leaf Curl Disease
Andhra Pradesh,Yellow,Wilting,No,24.19883903,Low,Dry,Legumes,Hybrid,Verticillium Wilt
Jharkhand,Green,Twist or Curl upwards,Yes,27.13946233,High,Warm,Oilseeds,Hybrid,Cotton Leaf Curl Disease
Gujarat,Green,Absent,No,18.76999706,Mid,Warm,Oilseeds,Region-Specific,Normal
Rajasthan,Green,Twist or Curl upwards,Yes,31.09933668,High,Warm,Grains,Hybrid,Cotton Leaf Curl Disease
Madhya Pradesh,Green,Twist or Curl upwards,Yes,34.34656223,Low,Warm,Grains,Region-Specific,Cotton Leaf Curl Disease
Telangana,Green,Absent,No,20.37197866,Mid,Warm,Legumes,Region-Specific,Normal
Tamil Nadu,Green,Twist or Curl upwards,Yes,24.89651903,Low,Warm,Grains,Region-Specific,Cotton Leaf Curl Disease
Jharkhand,Yellow,Wilting,No,16.72232221,Low,Moist,Oilseeds,Region-Specific,Fusarium Wilt
Telangana,Brown,Lesions,No,26.18273313,Mid,Warm,Grains,Region-Specific,Bacterial Blight
Chhattisgarh,Brown,Lesions,No,25.05566884,Mid,Warm,Legumes,Region-Specific,Bacterial Blight
Telangana,Yellow,Wilting,No,17.88872968,Mid,Dry,Oilseeds,Hybrid,Verticillium Wilt
Haryana,Yellow,Wilting,No,23.84132426,High,Dry,Legumes,Hybrid,Verticillium Wilt
Jharkhand,Green,Absent,No,21.68209304,High,Warm,Legumes,Hybrid,Normal
Punjab,Yellow,Wilting,No,25.43661751,Low,Moist,Oilseeds,Hybrid,Fusarium Wilt
Punjab,Yellow,Wilting,No,26.71308671,Mid,Dry,Legumes,Region-Specific,Verticillium Wilt
Madhya Pradesh,Brown,Lesions,No,15.16991157,Low,Warm,Grains,Region-Specific,Bacterial Blight
Jharkhand,Yellow,Wilting,No,30.22011966,Low,Dry,Grains,Region-Specific,Verticillium Wilt
Haryana,Yellow,Wilting,No,29.26028584,Low,Dry,Legumes,Region-Specific,Verticillium Wilt
Telangana,Green,Twist or Curl upwards,Yes,22.32572772,Low,Warm,Grains,Region-Specific,Cotton Leaf Curl Disease
Odisha,Yellow,Wilting,No,16.05871871,Low,Dry,Legumes,Hybrid,Verticillium Wilt
Chhattisgarh,Green,Absent,No,30.0986508,Mid,Warm,Grains,Hybrid,Normal
Uttar Pradesh,Brown,Lesions,No,34.10350321,High,Warm,Legumes,Hybrid,Bacterial Blight
West Bengal,Green,Absent,No,19.80303192,Mid,Warm,Grains,Region-Specific,Normal
Karnataka,Green,Absent,No,21.47049227,Mid,Warm,Oilseeds,Region-Specific,Normal
Punjab,Yellow,Wilting,No,18.67625779,Mid,Moist,Oilseeds,Hybrid,Fusarium Wilt
Tamil Nadu,Green,Twist or Curl upwards,Yes,26.53872247,High,Warm,Grains,Region-Specific,Cotton Leaf Curl Disease
Odisha,Green,Absent,No,18.09682789,High,Warm,Legumes,Region-Specific,Normal
Tamil Nadu,Yellow,Wilting,No,22.12387887,High,Moist,Grains,Hybrid,Fusarium Wilt
Gujarat,Brown,Lesions,No,28.94026028,Mid,Warm,Legumes,Region-Specific,Bacterial Blight
Jharkhand,Brown,Lesions,No,26.20231966,High,Warm,Grains,Hybrid,Bacterial Blight
Maharashtra,Yellow,Wilting,No,22.72925129,Low,Moist,Grains,Hybrid,Fusarium Wilt
Karnataka,Green,Absent,No,23.40499204,High,Warm,Oilseeds,Hybrid,Normal
Punjab,Green,Absent,No,26.24221765,Mid,Warm,Legumes,Hybrid,Normal
Chhattisgarh,Green,Twist or Curl upwards,Yes,15.11729456,Mid,Warm,Legumes,Region-Specific,Cotton Leaf Curl Disease
Andhra Pradesh,Green,Twist or Curl upwards,Yes,16.57019737,Low,Warm,Legumes,Region-Specific,Cotton Leaf Curl Disease
Punjab,Brown,Lesions,No,32.62516136,High,Warm,Legumes,Region-Specific,Bacterial Blight
Odisha,Green,Twist or Curl upwards,Yes,16.55757978,High,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
Gujarat,Yellow,Wilting,No,29.13607192,Low,Moist,Oilseeds,Region-Specific,Fusarium Wilt
Tamil Nadu,Brown,Lesions,No,33.40076328,Mid,Warm,Grains,Hybrid,Bacterial Blight
Telangana,Green,Absent,No,20.41367209,Mid,Warm,Legumes,Region-Specific,Normal
Andhra Pradesh,Brown,Lesions,No,22.40982874,High,Warm,Legumes,Region-Specific,Bacterial Blight
Haryana,Yellow,Wilting,No,26.37842812,High,Dry,Grains,Hybrid,Verticillium Wilt
Rajasthan,Brown,Lesions,No,32.63417939,High,Warm,Oilseeds,Region-Specific,Bacterial Blight
Telangana,Green,Twist or Curl upwards,Yes,33.83811175,High,Warm,Oilseeds,Hybrid,Cotton Leaf Curl Disease
Rajasthan,Yellow,Wilting,No,29.79126496,High,Moist,Oilseeds,Hybrid,Fusarium Wilt
Karnataka,Green,Absent,No,16.73239522,Mid,Warm,Grains,Region-Specific,Normal
Uttar Pradesh,Green,Absent,No,28.38308311,Mid,Warm,Grains,Region-Specific,Normal
Maharashtra,Green,Twist or Curl upwards,Yes,23.20607444,Mid,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Uttar Pradesh,Green,Twist or Curl upwards,Yes,24.41401999,Mid,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Andhra Pradesh,Green,Twist or Curl upwards,Yes,15.98296781,Low,Warm,Grains,Hybrid,Cotton Leaf Curl Disease
Madhya Pradesh,Yellow,Wilting,No,18.82124279,Mid,Dry,Oilseeds,Hybrid,Verticillium Wilt
Andhra Pradesh,Yellow,Wilting,No,30.81027215,Low,Moist,Legumes,Region-Specific,Fusarium Wilt
Uttar Pradesh,Yellow,Wilting,No,24.07917666,Mid,Dry,Grains,Region-Specific,Verticillium Wilt
Punjab,Green,Twist or Curl upwards,Yes,21.03324483,High,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Odisha,Yellow,Wilting,No,22.68038148,High,Moist,Legumes,Hybrid,Fusarium Wilt
Tamil Nadu,Green,Twist or Curl upwards,Yes,32.08799027,High,Warm,Grains,Region-Specific,Cotton Leaf Curl Disease
Punjab,Yellow,Wilting,No,29.97998035,Low,Moist,Grains,Hybrid,Fusarium Wilt
Punjab,Green,Absent,No,20.44630794,Mid,Warm,Legumes,Region-Specific,Normal
Odisha,Yellow,Wilting,No,17.3500368,Mid,Dry,Grains,Region-Specific,Verticillium Wilt
Odisha,Green,Twist or Curl upwards,Yes,20.03996443,Low,Warm,Oilseeds,Hybrid,Cotton Leaf Curl Disease
Karnataka,Green,Twist or Curl upwards,Yes,33.41512902,Low,Warm,Grains,Hybrid,Cotton Leaf Curl Disease
Telangana,Brown,Lesions,No,26.63177676,Low,Warm,Oilseeds,Region-Specific,Bacterial Blight
Madhya Pradesh,Green,Absent,No,25.66960417,Low,Warm,Legumes,Hybrid,Normal
Madhya Pradesh,Green,Twist or Curl upwards,Yes,26.92787199,Low,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
Punjab,Yellow,Wilting,No,22.32056531,High,Dry,Grains,Region-Specific,Verticillium Wilt
Rajasthan,Green,Absent,No,31.14214041,Mid,Warm,Legumes,Hybrid,Normal
Karnataka,Green,Twist or Curl upwards,Yes,25.46572499,Low,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
Jharkhand,Yellow,Wilting,No,17.33495806,High,Dry,Grains,Region-Specific,Verticillium Wilt
Jharkhand,Brown,Lesions,No,17.5813025,Low,Warm,Oilseeds,Region-Specific,Bacterial Blight
Chhattisgarh,Brown,Lesions,No,25.73718293,High,Warm,Grains,Hybrid,Bacterial Blight
Punjab,Yellow,Wilting,No,33.73140436,Low,Dry,Grains,Region-Specific,Verticillium Wilt
Maharashtra,Green,Absent,No,21.16704243,Mid,Warm,Oilseeds,Hybrid,Normal
Tamil Nadu,Yellow,Wilting,No,32.39082338,Low,Dry,Oilseeds,Hybrid,Verticillium Wilt
Odisha,Yellow,Wilting,No,30.28191173,Low,Dry,Oilseeds,Hybrid,Verticillium Wilt
Telangana,Brown,Lesions,No,19.95624886,Mid,Warm,Grains,Region-Specific,Bacterial Blight
Haryana,Brown,Lesions,No,15.72681497,Mid,Warm,Oilseeds,Hybrid,Bacterial Blight
Odisha,Brown,Lesions,No,17.0369453,Low,Warm,Legumes,Hybrid,Bacterial Blight
Maharashtra,Green,Twist or Curl upwards,Yes,29.56987868,Mid,Warm,Oilseeds,Hybrid,Cotton Leaf Curl Disease
Rajasthan,Green,Twist or Curl upwards,Yes,18.99339476,Mid,Warm,Legumes,Region-Specific,Cotton Leaf Curl Disease
Andhra Pradesh,Yellow,Wilting,No,22.42541841,High,Moist,Oilseeds,Region-Specific,Fusarium Wilt
West Bengal,Green,Twist or Curl upwards,Yes,25.03398332,Mid,Warm,Legumes,Region-Specific,Cotton Leaf Curl Disease
Andhra Pradesh,Green,Absent,No,29.50936337,Mid,Warm,Legumes,Hybrid,Normal
Uttar Pradesh,Green,Absent,No,17.26462447,Low,Warm,Legumes,Hybrid,Normal
Maharashtra,Brown,Lesions,No,23.12732811,Low,Warm,Legumes,Region-Specific,Bacterial Blight
Uttar Pradesh,Yellow,Wilting,No,24.70145818,High,Dry,Legumes,Hybrid,Verticillium Wilt
Punjab,Brown,Lesions,No,25.81654128,Low,Warm,Oilseeds,Hybrid,Bacterial Blight
Haryana,Yellow,Wilting,No,31.36721283,Mid,Dry,Grains,Hybrid,Verticillium Wilt
Gujarat,Brown,Lesions,No,18.4335639,Mid,Warm,Grains,Hybrid,Bacterial Blight
Odisha,Brown,Lesions,No,31.15662904,Mid,Warm,Grains,Region-Specific,Bacterial Blight
Gujarat,Green,Absent,No,28.85756855,Low,Warm,Grains,Region-Specific,Normal
Rajasthan,Yellow,Wilting,No,26.11741628,Mid,Dry,Grains,Region-Specific,Verticillium Wilt
Punjab,Yellow,Wilting,No,28.99055741,Mid,Moist,Legumes,Hybrid,Fusarium Wilt
Madhya Pradesh,Yellow,Wilting,No,23.24035478,High,Moist,Oilseeds,Hybrid,Fusarium Wilt
Odisha,Brown,Lesions,No,17.76795172,High,Warm,Legumes,Region-Specific,Bacterial Blight
Uttar Pradesh,Brown,Lesions,No,28.31530481,High,Warm,Oilseeds,Region-Specific,Bacterial Blight
Madhya Pradesh,Green,Absent,No,25.49344613,Low,Warm,Oilseeds,Region-Specific,Normal
Telangana,Yellow,Wilting,No,27.78749601,Mid,Dry,Oilseeds,Hybrid,Verticillium Wilt
Chhattisgarh,Brown,Lesions,No,21.75997562,Mid,Warm,Oilseeds,Region-Specific,Bacterial Blight
Haryana,Yellow,Wilting,No,33.13733155,Mid,Moist,Grains,Hybrid,Fusarium Wilt
Chhattisgarh,Yellow,Wilting,No,26.74739737,High,Dry,Oilseeds,Region-Specific,Verticillium Wilt
Haryana,Brown,Lesions,No,16.70804969,Mid,Warm,Oilseeds,Hybrid,Bacterial Blight
Andhra Pradesh,Yellow,Wilting,No,23.99607981,Mid,Dry,Grains,Hybrid,Verticillium Wilt
Karnataka,Green,Absent,No,30.12712109,Mid,Warm,Legumes,Region-Specific,Normal
Odisha,Yellow,Wilting,No,30.88269123,Mid,Moist,Legumes,Hybrid,Fusarium Wilt
Uttar Pradesh,Yellow,Wilting,No,24.89194106,Mid,Dry,Legumes,Hybrid,Verticillium Wilt
Chhattisgarh,Yellow,Wilting,No,32.89495142,Low,Moist,Legumes,Region-Specific,Fusarium Wilt
Rajasthan,Brown,Lesions,No,20.35336874,Mid,Warm,Oilseeds,Region-Specific,Bacterial Blight
Gujarat,Green,Twist or Curl upwards,Yes,23.21197394,Low,Warm,Grains,Region-Specific,Cotton Leaf Curl Disease
Jharkhand,Yellow,Wilting,No,32.97193821,Mid,Dry,Grains,Hybrid,Verticillium Wilt
West Bengal,Yellow,Wilting,No,32.92513433,Low,Moist,Legumes,Hybrid,Fusarium Wilt
Rajasthan,Yellow,Wilting,No,28.71425538,Mid,Dry,Grains,Region-Specific,Verticillium Wilt
Madhya Pradesh,Brown,Lesions,No,32.17961094,Mid,Warm,Oilseeds,Region-Specific,Bacterial Blight
Madhya Pradesh,Brown,Lesions,No,16.77546534,Mid,Warm,Legumes,Hybrid,Bacterial Blight
Chhattisgarh,Yellow,Wilting,No,32.29989952,Mid,Moist,Oilseeds,Region-Specific,Fusarium Wilt
West Bengal,Green,Absent,No,21.41239813,High,Warm,Oilseeds,Region-Specific,Normal
Maharashtra,Yellow,Wilting,No,18.56663025,Mid,Dry,Oilseeds,Hybrid,Verticillium Wilt
Telangana,Yellow,Wilting,No,19.78739673,Low,Dry,Oilseeds,Hybrid,Verticillium Wilt
Odisha,Brown,Lesions,No,23.35937016,High,Warm,Oilseeds,Region-Specific,Bacterial Blight
Haryana,Yellow,Wilting,No,20.02384009,High,Dry,Legumes,Hybrid,Verticillium Wilt
Tamil Nadu,Yellow,Wilting,No,21.41135172,Mid,Moist,Oilseeds,Hybrid,Fusarium Wilt
Jharkhand,Green,Twist or Curl upwards,Yes,17.69956972,Low,Warm,Legumes,Region-Specific,Cotton Leaf Curl Disease
Uttar Pradesh,Brown,Lesions,No,20.92353531,Low,Warm,Grains,Region-Specific,Bacterial Blight
Rajasthan,Green,Twist or Curl upwards,Yes,26.44567629,High,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Uttar Pradesh,Yellow,Wilting,No,23.83707416,Low,Dry,Oilseeds,Hybrid,Verticillium Wilt
Madhya Pradesh,Green,Absent,No,21.93437522,Mid,Warm,Grains,Region-Specific,Normal
Karnataka,Yellow,Wilting,No,29.92904258,Mid,Moist,Legumes,Hybrid,Fusarium Wilt
Andhra Pradesh,Yellow,Wilting,No,32.87019943,Mid,Dry,Oilseeds,Region-Specific,Verticillium Wilt
Gujarat,Yellow,Wilting,No,30.13578446,Mid,Moist,Grains,Hybrid,Fusarium Wilt
Telangana,Yellow,Wilting,No,21.64001404,Mid,Dry,Grains,Hybrid,Verticillium Wilt
Karnataka,Yellow,Wilting,No,29.88884336,High,Dry,Oilseeds,Region-Specific,Verticillium Wilt
Telangana,Yellow,Wilting,No,18.03960365,Mid,Dry,Legumes,Hybrid,Verticillium Wilt
Maharashtra,Brown,Lesions,No,17.60635976,Mid,Warm,Legumes,Region-Specific,Bacterial Blight
Tamil Nadu,Green,Twist or Curl upwards,Yes,21.91254074,High,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Chhattisgarh,Green,Absent,No,31.15404738,High,Warm,Grains,Hybrid,Normal
Chhattisgarh,Green,Twist or Curl upwards,Yes,19.92696494,High,Warm,Oilseeds,Hybrid,Cotton Leaf Curl Disease
Madhya Pradesh,Green,Twist or Curl upwards,Yes,16.26506818,Low,Warm,Legumes,Hybrid,Cotton Leaf Curl Disease
Andhra Pradesh,Yellow,Wilting,No,17.6341907,Low,Moist,Grains,Region-Specific,Fusarium Wilt
West Bengal,Brown,Lesions,No,32.17489937,Mid,Warm,Oilseeds,Region-Specific,Bacterial Blight
Odisha,Brown,Lesions,No,27.67566569,Mid,Warm,Grains,Region-Specific,Bacterial Blight
West Bengal,Yellow,Wilting,No,20.06402327,Mid,Dry,Legumes,Region-Specific,Verticillium Wilt
Karnataka,Green,Twist or Curl upwards,Yes,26.10591651,Low,Warm,Legumes,Region-Specific,Cotton Leaf Curl Disease
Telangana,Green,Absent,No,25.55159245,Mid,Warm,Legumes,Region-Specific,Normal
Haryana,Yellow,Wilting,No,28.10871957,Mid,Moist,Oilseeds,Hybrid,Fusarium Wilt
Maharashtra,Brown,Lesions,No,19.66375109,Low,Warm,Grains,Region-Specific,Bacterial Blight
Haryana,Yellow,Wilting,No,32.28805974,High,Dry,Oilseeds,Region-Specific,Verticillium Wilt
Andhra Pradesh,Green,Absent,No,21.18737124,Low,Warm,Oilseeds,Region-Specific,Normal
Odisha,Green,Twist or Curl upwards,Yes,28.88263308,Mid,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Odisha,Green,Absent,No,15.32249293,Low,Warm,Oilseeds,Hybrid,Normal
Karnataka,Brown,Lesions,No,22.4531426,High,Warm,Grains,Hybrid,Bacterial Blight
Uttar Pradesh,Yellow,Wilting,No,22.03419636,High,Moist,Grains,Hybrid,Fusarium Wilt
Maharashtra,Green,Twist or Curl upwards,Yes,25.86968857,High,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Jharkhand,Yellow,Wilting,No,16.45472524,High,Moist,Oilseeds,Region-Specific,Fusarium Wilt
Odisha,Green,Absent,No,30.80262747,High,Warm,Legumes,Region-Specific,Normal
Odisha,Green,Absent,No,19.35561604,High,Warm,Legumes,Hybrid,Normal
Karnataka,Yellow,Wilting,No,28.5407563,Mid,Dry,Grains,Region-Specific,Verticillium Wilt
Madhya Pradesh,Green,Twist or Curl upwards,Yes,31.06424246,Mid,Warm,Legumes,Region-Specific,Cotton Leaf Curl Disease
Punjab,Green,Absent,No,26.23753912,Low,Warm,Grains,Hybrid,Normal
Maharashtra,Brown,Lesions,No,29.81766413,Mid,Warm,Grains,Hybrid,Bacterial Blight
Haryana,Brown,Lesions,No,28.23720624,High,Warm,Grains,Region-Specific,Bacterial Blight
Andhra Pradesh,Yellow,Wilting,No,22.11059594,Mid,Moist,Legumes,Hybrid,Fusarium Wilt
Odisha,Brown,Lesions,No,31.17717078,Low,Warm,Legumes,Region-Specific,Bacterial Blight
Odisha,Green,Absent,No,20.8940274,High,Warm,Grains,Region-Specific,Normal
Chhattisgarh,Brown,Lesions,No,26.42425836,Mid,Warm,Grains,Hybrid,Bacterial Blight
Tamil Nadu,Green,Twist or Curl upwards,Yes,29.90795478,Mid,Warm,Oilseeds,Region-Specific,Cotton Leaf Curl Disease
Madhya Pradesh,Yellow,Wilting,No,22.5791182,Low,Moist,Grains,Hybrid,Fusarium Wilt
Odisha,Green,Twist or Curl upwards,Yes,21.05535215,High,Warm,Grains,Hybrid,Cotton Leaf Curl Disease
Punjab,Green,Absent,No,24.1869202,Low,Warm,Oilseeds,Region-Specific,Normal
Tamil Nadu,Green,Absent,No,31.35926989,High,Warm,Grains,Hybrid,Normal
Chhattisgarh,Brown,Lesions,No,33.59843526,High,Warm,Grains,Region-Specific,Bacterial Blight
